stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
2594856,RI0085,"Rua Rio Comprido, 4388",,-19.94384149,-44.0763458,,,0,,,0,
2594857,EL0138,"Rua Rio Comprido, s/n (Portaria 4 PUC MG)",,-19.94008145,-44.07697865,,,0,,,0,
2594858,EL0139,"Rua Rio Comprido, 255 (Portaria 2 PUC MG)",,-19.93832763,-44.07704728,,,0,,,0,
2594859,RI0086,"Rua Rio Congo, 218",,-19.9502523,-44.05497457,,,0,,,0,
2594860,RI0087,"Rua Rio Doce, 320",,-19.95070223,-44.05613359,,,0,,,0,
2594863,RI0089,"Rua Rio Elba, 347",,-19.95504126,-44.05967641,,,0,,,0,
2594865,RI0090,"Rua Rio Elba, 103 (Fasi)",,-19.95274062,-44.05967719,,,0,,,0,
2594866,RI0091,"Rua Rio Elba, 82",,-19.95293797,-44.05974714,,,0,,,0,
2594869,RI0094,"Rua Rio Ganges, 448",,-19.95079506,-44.05948994,,,0,,,0,
2594870,IN0107,"Rua Rio Madeira, 202",,-19.96501543,-44.03944059,,,0,,,0,
2594871,IN0108,"Rua Rio Madeira, 215",,-19.96512307,-44.03930556,,,0,,,0,
2594872,IN0109,"Rua Rio Madeira, 409",,-19.96662227,-44.03853773,,,0,,,0,
2594873,IN0110,"Rua Rio Madeira, 424",,-19.96686415,-44.03851027,,,0,,,0,
2594874,RI0095,"Rua Rio Mantiqueira, 175",,-19.95052107,-44.06289716,,,0,,,0,
2594876,RI0096,"Rua Rio Mantiqueira, 333",,-19.94917179,-44.06290491,,,0,,,0,
2594877,RI0097,"Rua Rio Mantiqueira, 885",,-19.94572598,-44.06290674,,,0,,,0,
2594878,RI0098,"Rua Rio Mantiqueira, 768",,-19.94485806,-44.06280419,,,0,,,0,
2594879,RI0099,"Rua Rio Mantiqueira, 865",,-19.94447296,-44.06291269,,,0,,,0,
2594880,RI0100,"Rua Rio Mossoró, 22",,-19.94975,-44.043522,,,0,,,0,
2594881,RI0101,"Rua Rio Mossoró, 385a",,-19.95288342,-44.04481477,,,0,,,0,
2594883,EL0141,"Rua Rio Mossoró, 500",,-19.92283643,-44.0321867,,,0,,,0,
2594884,IN0111,"Rua Rio Negro, 383",,-19.96634084,-44.04023346,,,0,,,0,
2594885,RI0102,"Rua Rio Paranaguá, 1149 (L. O. Pça Maria dos Santos Chagas)",,-19.95537046,-44.05839542,,,0,,,0,
2594886,RI0103,"Rua Rio Paranaguá, s/n (Pça Maria dos Santos Chagas)",,-19.95570967,-44.05886619,,,0,,,0,
2594887,RI0104,"Rua Rio Paranaguá, 955",,-19.95426725,-44.05651274,,,0,,,0,
2594888,RI0105,"Rua Rio Paranaguá, 940",,-19.95424228,-44.05662647,,,0,,,0,
2594891,VA0088,"Rua Rio Retiro, 15",,-19.84261961,-44.15026101,,,0,,,0,
2594892,VA0089,"Rua Rio Retiro, 214",,-19.84059207,-44.15045188,,,0,,,0,
2594893,VA0090,"Rua Rio Retiro, 247",,-19.84022119,-44.15085062,,,0,,,0,
2594894,VA0091,"Rua Rio Retiro, 42",,-19.84222016,-44.15001637,,,0,,,0,
2594895,VA0092,"Rua Rio Retiro, 509A",,-19.83839665,-44.15247676,,,0,,,0,
2594896,VA0093,"R. Rio Retiro, 739",,-19.83722829,-44.15430486,,,0,,,0,
2594897,VA0094,"R. Rio Retiro, 788",,-19.83693183,-44.15472597,,,0,,,0,
2594898,RI0173,"Rua Rio Solimões, 304",,-19.95159279,-44.05905591,,,0,,,0,
2594899,RI0106,"Rua Rio Ganges, 291",,-19.95151331,-44.05983881,,,0,,,0,
2594900,RI0107,"Rua Rio Urucuia, 44",,-19.94850286,-44.0478431,,,0,,,0,
2594901,RI0108,"Rua Rio Verde, 219",,-19.95021149,-44.04663866,,,0,,,0,
2594902,RI0109,"Rua Rio Xingu, 1179, Riacho das Pedras",,-19.95461719,-44.05059763,,,0,,,0,
2594903,RI0110,"Rua Rio Xingu, 542",,-19.95243211,-44.04610582,,,0,,,0,
2594904,RI0111,"Rua Rio Xingu, 541",,-19.95235759,-44.0465337,,,0,,,0,
2594905,RI0112,"Rua Rio Xingu, 789",,-19.95216335,-44.04811101,,,0,,,0,
2594906,RI0113,"Rua Rio Xingu, 890",,-19.9528674,-44.04887327,,,0,,,0,
2594907,RI0114,"Rua Rio Xingu, 911, Conj. Hab. Jard. Califórnia",,-19.95311106,-44.04885422,,,0,,,0,
2594908,SE0227,"Rua Geraldo de Souza Meireles, 196",,-19.88073904,-44.09014536,,,0,,,0,
2594909,NA0064,"Rua Rita Camargos, 285",,-19.83846951,-44.03475059,,,0,,,0,
2594910,NA0065,"Rua Lucia Muniz, 28",,-19.8407241,-44.02770147,,,0,,,0,
2594911,NA0066,"Rua Rita Camargos, 320",,-19.83955934,-44.03199755,,,0,,,0,
2594912,NA0067,"Rua Lucia Muniz, 51-A",,-19.84068241,-44.02763524,,,0,,,0,
2594913,,"Rua Lucia Muniz, 9",,-19.84033726,-44.02870389,,,0,,,0,
2594915,RE0098,"Rua Rodrigues da Cunha, 480",,-19.88324565,-44.02700826,,,0,,,0,
2594916,RE0099,"Rua Rodrigues da Cunha, 742",,-19.88424265,-44.02929973,,,0,,,0,
2594917,VA0095,"Rua Romeu Diniz, 689 (PC)",,-19.85917895,-44.1369284,,,0,,,0,
2594919,NA0069,"Rua Romualdo José da Silva, 170",,-19.86282267,-44.04283077,,,0,,,0,
2594920,NA0070,"Rua Romualdo José da Silva, 255",,-19.86259978,-44.04256386,,,0,,,0,
2594921,SE0164,"Rua Joaquim Camargos, 310 (L. O. Cond. Central Garden)",,-19.91051634,-44.07994604,,,0,,,0,
2594922,RE0100,"Rua Rubi, 350 (L. O E. M. Rita Carmelinda Rocha)",,-19.88056243,-44.0294005,,,0,,,0,
2594923,RE0101,"Rua Rubi, 59",,-19.88194001,-44.02744386,,,0,,,0,
2594927,NA0071,"Rua Safira, 296",,-19.85446691,-44.03002406,,,0,,,0,
2594928,RE0102,"Rua Monsenhor João Martins, 2041",,-19.90213696,-44.02965838,,,0,,,0,
2594930,IN0112,"Rua Santa Maria, 1230",,-19.97266815,-44.05229107,,,0,,,0,
2594932,NA0074,"Rua Santa Maria, 198",,-19.85808098,-44.03795323,,,0,,,0,
2594935,NA0077,"Rua Santa Maria, 354",,-19.85740403,-44.03621859,,,0,,,0,
2594937,IN0228,"Rua Santa Maria, 489 (L. O. 471)",,-19.97146549,-44.04553003,,,0,,,0,
2594938,NA0078,"Rua Santa Maria, 582",,-19.85652601,-44.03392954,,,0,,,0,
2594939,IN0113,"Rua Santa Maria, 580",,-19.97278606,-44.04634234,,,0,,,0,
2594940,NA0079,"Rua Santa Maria, 878",,-19.85519422,-44.03046721,,,0,,,0,
2594942,IN0114,"Rua Santa Maria, 968",,-19.97237642,-44.04985578,,,0,,,0,
2594944,EL0142,"Rua Santana, 382",,-19.93107121,-44.03445914,,,0,,,0,
2594946,SE0165,"Rua Santa Se, 39",,-19.92041475,-44.0997533,,,0,,,0,
2594947,SE0166,"Rua Santa Se, 100",,-19.9193182,-44.0997708,,,0,,,0,
2594948,SE0167,"Rua Santo Lenho, 214",,-19.89842117,-44.07715905,,,0,,,0,
2594949,SE0168,"Rua Santo Lenho, oposto 225, Alvorado",,-19.89633243,-44.07904843,,,0,,,0,
2594950,SE0169,"Rua Santo Lenho, 215",,-19.89834529,-44.07733483,,,0,,,0,
2594951,SE0170,"Rua Santo Lenho, 390",,-19.89735045,-44.07811764,,,0,,,0,
2594952,IN0115,"Rua São Dimas, 149",,-19.96976624,-44.02908987,,,0,,,0,
2594953,EL0143,"Rua São José, 213",,-19.92608362,-44.03052382,,,0,,,0,
2594954,EL0144,"Rua Sebastião Viana, 80",,-19.92263127,-44.04283485,,,0,,,0,
2594956,VA0096,"Rua Sema, 1015, Icaivera",,-19.85781539,-44.14272851,,,0,,,0,
2594957,VA0097,"Rua Sema, s/n (L. O. 1200)",,-19.85746648,-44.1404704,,,0,,,0,
2594958,VA0098,"Rua Sema, 1200",,-19.85758386,-44.14044507,,,0,,,0,
2594959,SE0171,"Rua Sete, 135",,-19.87152914,-44.08566535,,,0,,,0,
2594960,EL0145,"Rua Sete, 585 (PC)",,-19.91802122,-44.05842337,,,0,,,0,
2594969,PE0092,"Rua Simonesia, 291",,-19.93128703,-44.12567736,,,0,,,0,
2594970,PE0093,"Rua Simonesia, 495",,-19.93014397,-44.12615115,,,0,,,0,
2594972,PE0095,"Rua Simonésia, 45, Industrial São Luiz",,-19.93385896,-44.12472075,,,0,,,0,
2594973,PE0096,"Rua Simonesia, 62",,-19.93382083,-44.12464955,,,0,,,0,
2594974,PE0097,"Rua Simonesia, s/n (L. O. 1020)",,-19.92415405,-44.12837327,,,0,,,0,
2594975,VA0099,"Rua Sítio da Lagoa, 404",,-19.85035054,-44.15146989,,,0,,,0,
2594976,VA0100,"Rua Sítio da Lagoa, s/n",,-19.85035138,-44.15140003,,,0,,,0,
2594977,NA0081,"Rua Sofia Dias Menezes Filho, 63",,-19.84003408,-44.02411366,,,0,,,0,
2594978,VA0101,"Rua Stela Diniz Macedo, 1077 (Ecoponto Darcy Ribeiro)",,-19.86255845,-44.13260968,,,0,,,0,
2594979,VA0102,"Rua Stela Diniz Macedo, 700",,-19.86192826,-44.13065528,,,0,,,0,
2594980,VA0103,"Rua Stela Diniz Macedo, 813",,-19.86287696,-44.13099927,,,0,,,0,
2594981,VA0104,"Rua Sycaba, 1254, Icaivera",,-19.85800216,-44.14905908,,,0,,,0,
2594982,VA0105,"Rua Sycaba, 98, Icaivera",,-19.8580781,-44.14940207,,,0,,,0,
2594983,,"Rua 15, 378a",,-19.93053477,-44.09998347,,,0,,,0,
2594984,SE0173,"Rua Tereza Cristina, 105",,-19.93146038,-44.08318769,,,0,,,0,
2594985,IN0116,"Rua Tereza Gonçalves, 130",,-19.96135891,-44.03584788,,,0,,,0,
2594986,SE0336,"Rua Leopoldina, 142",,-19.90184025,-44.07741861,,,0,,,0,
2594987,IN0117,"Rua Tiradentes, 1531",,-19.97450558,-44.0434405,,,0,,,0,
2594988,IN0118,"Rua Tiradentes, 2286 (L. O. Supermercados BH)",,-19.97411042,-44.04186767,,,0,,,0,
2594990,IN0119,"Rua Tiradentes, 1875 (Posto de Gasolina)",,-19.97192364,-44.03951491,,,0,,,0,
2594991,IN0120,"Rua Tiradentes, 2750 (CSU Amazonas)",,-19.97017017,-44.03750724,,,0,,,0,
2594992,IN0121,"Rua Tiradentes, 2384 (Caixa Econômica Federal)",,-19.96950535,-44.03572738,,,0,,,0,
2594994,IN0122,"Rua Tiradentes, 2608",,-19.96885397,-44.03377453,,,0,,,0,
2594995,IN0123,"Rua Tiradentes, 2640",,-19.96869512,-44.03358613,,,0,,,0,
2594996,IN0124,"Rua Tiradentes, 2842",,-19.96803399,-44.03128149,,,0,,,0,
2594997,IN0125,"Rua Tiradentes, 2874",,-19.9676546,-44.03047792,,,0,,,0,
2594998,IN0126,"Rua Tiradentes, 3279",,-19.96684761,-44.02808784,,,0,,,0,
2595000,PE0098,"Rua Topazio, 255",,-19.91752116,-44.13221875,,,0,,,0,
2595001,PE0099,"Rua Topazio, 280",,-19.91754936,-44.13214713,,,0,,,0,
2595003,EL0151,"Rua Três, 106",,-19.91984183,-44.05511252,,,0,,,0,
2595004,RE0248,"Rua Treze, 305",,-19.88704105,-44.05313137,,,0,,,0,
2595005,,"Rua Treze de Maio, 242",,-19.92699974,-44.04059495,,,0,,,0,
2595006,RI0116,"Rua Trieste, 50",,-19.94709935,-44.04631613,,,0,,,0,
2595008,RE0215,"Rua Trinta e Quatro, 10",,-19.90301477,-44.0390252,,,0,,,0,
2595009,RE0105,"Rua Trinta Quatro, 68 (Campo de Futebol)",,-19.90284895,-44.03573445,,,0,,,0,
2595010,RE0106,"Rua Quinze, 215, Milanez",,-19.90823361,-44.02927159,,,0,,,0,
2595011,RE0107,"Avenida Águas Marinhas, 46",,-19.87429158,-44.02103481,,,0,,,0,
2595012,RE0108,"Rua Diamante, 332",,-19.87455209,-44.02169424,,,0,,,0,
2595015,NA0083,"Rua Ubatuba, 189",,-19.86502384,-44.0286318,,,0,,,0,
2595016,NA0082,"Rua Ubatuba, 235",,-19.86505262,-44.02880322,,,0,,,0,
2595017,SE0352,"Rua Um, s/n",,-19.87740711,-44.08747489,,,0,,,0,
2595018,IN0127,"Rua Um, 303 (Sesi Benjamin Guimarães)",,-19.9694035,-44.04835792,,,0,,,0,
2595020,IN0129,"Rua I, 509",,-19.97121272,-44.0483132,,,0,,,0,
2595021,IN0130,"Rua Um, 54",,-19.96899551,-44.04853658,,,0,,,0,
2595022,SE0177,"Rua Maria de Lourdes Frias, s/n (L. O. 57)",,-19.89022575,-44.08591189,,,0,,,0,
2595023,SE0178,"Rua Um, s/n (L. O. 95)",,-19.87284521,-44.08578904,,,0,,,0,
2595024,RE0109,"Rua Um, 160",,-19.87160383,-44.02093921,,,0,,,0,
2595025,RE0110,"Rua Um, 171",,-19.87163642,-44.02102664,,,0,,,0,
2595026,IN0131,"Rua Vasco de Azevedo, 417",,-19.96661342,-44.01600119,,,0,,,0,
2595028,IN0132,"Rua Vasco de Azevedo, 711",,-19.96830018,-44.01786043,,,0,,,0,
2595029,SE0179,"Avenida Dílson de Oliveira, 772",,-19.9138625,-44.07580128,,,0,,,0,
2595030,VA0106,"Rua Via Principal 1, s/n",,-19.8288176,-44.14740749,,,0,,,0,
2595031,VA0107,"Rua Via Coletora 4, 159",,-19.82753211,-44.14866972,,,0,,,0,
2595032,VA0108,"Rua Via Coletora 4, s/n (L. O. 420)",,-19.82560869,-44.14976109,,,0,,,0,
2595033,VA0109,"Rua Via Coletora 4, s/n (L. O. 595)",,-19.82409805,-44.14976395,,,0,,,0,
2595034,VA0110,"Rua Via Coletora 5, 196 (L. O. Supermercados Campos Sá)",,-19.8217223,-44.14401141,,,0,,,0,
2595035,VA0111,"Rua Via Coletora 5, 57",,-19.82261844,-44.1434098,,,0,,,0,
2595038,SE0260,"Rua Vereador Gonçalo Bráz de Mattos, 354",,-19.89362173,-44.08671991,,,0,,,0,
2595044,SE0180,"Rua Vereador João Costa, 295 (E. M. Cel. Antônio Augusto Diniz Costa)",,-19.93193476,-44.08601656,,,0,,,0,
2595045,SE0181,"Rua Vereador João Cota, 51 (Praça Cláudio Lúcio Campos - Curumim)",,-19.93234152,-44.08389825,,,0,,,0,
2595046,SE0182,"Rua Vereador José Augusto Diniz, 132",,-19.91950097,-44.09586165,,,0,,,0,
2595048,SE0184,"Rua  Vereador  José Augusto Diniz, 612",,-19.922453,-44.098981,,,0,,,0,
2595049,SE0185,"Rua Vereador José Augusto Diniz, próximo 748",,-19.92344339,-44.09991785,,,0,,,0,
2595050,SE0186,"Rua Vicente dos Santos, oposto 279",,-19.93154946,-44.08613924,,,0,,,0,
2595051,SE0187,"Rua Vicente dos Santos, 354",,-19.93243431,-44.08694026,,,0,,,0,
2595054,EL0157,"Rua Vicente Lopes da Rocha, 202",,-19.9235155,-44.03513904,,,0,,,0,
2595056,EL0158,"Rua Vicente Lopes da Rocha, 382",,-19.92347616,-44.03438481,,,0,,,0,
2595057,PE0100,"Avenida Tropical, 1301, Tropical",,-19.91872669,-44.11678104,,,0,,,0,
2595058,,"Rua Vinte e Dois, 177",,-19.92445905,-44.11805393,,,0,,,0,
2595059,NA0084,"Rua Vinte e Nove, 121",,-19.84874811,-44.03430417,,,0,,,0,
2595060,NA0085,"Rua Vinte e Nove, s/n (L. O. 84)",,-19.85129253,-44.03622508,,,0,,,0,
2595061,NA0086,"Rua Vinte e Nove, 474",,-19.84875441,-44.03439,,,0,,,0,
2595063,RE0112,"Rua Vinte e Oito, 228",,-19.91908704,-44.03681575,,,0,,,0,
2595065,,"Rua Vinte e Um, 132",,-19.92502005,-44.11753331,,,0,,,0,
2595066,,"Rua Vinte e Um, 364",,-19.92478132,-44.11976589,,,0,,,0,
2595067,RE0113,"Rua Vinte Sete, 127",,-19.90458237,-44.04045012,,,0,,,0,
2595068,SE0188,"Rua Vista Alegre, 107",,-19.91967892,-44.09787148,,,0,,,0,
2595069,PE0104,"Rua Vitória, 263",,-19.92891788,-44.12550545,,,0,,,0,
2595070,VA0112,"Rua Via Principal 1, 1247",,-19.83264465,-44.14886745,,,0,,,0,
2595071,VA0113,"Rua Via Principal 1, 1378",,-19.83240749,-44.14873339,,,0,,,0,
2595072,VA0114,"Rua Via Principal 1, 1765 (L. O. Praça do Coreto)",,-19.8298146,-44.14774741,,,0,,,0,
2595073,VA0115,"Rua Via Principal 1, 2110",,-19.82676183,-44.14604928,,,0,,,0,
2595074,VA0116,"Rua Via Principal 1, 2175",,-19.82675562,-44.14628793,,,0,,,0,
2595075,VA0117,"Rua Via Principal 1, 2335",,-19.82640786,-44.14513402,,,0,,,0,
2595076,VA0118,"Rua Via Principal 1, 2414",,-19.82628754,-44.1443407,,,0,,,0,
2595077,VA0119,"Rua Via Principal 1, 2485",,-19.82570914,-44.14384907,,,0,,,0,
2595078,VA0120,"Rua Via Principal 1, 2585",,-19.82485353,-44.14360036,,,0,,,0,
2595079,VA0121,"Rua Via Principal 1, 2624",,-19.82474688,-44.14345537,,,0,,,0,
2595080,VA0122,"Rua Via Principal 1, 2834",,-19.82313914,-44.14323209,,,0,,,0,
2595081,VA0218,"Rua Via Principal 1, s/n (L. O. Penitenciária Nelson Hungria)",,-19.8215934,-44.14216408,,,0,,,0,
2595082,PE0121,"Rua Ipê, s/n",,-19.92521108,-44.13130396,,,0,,,0,
2595083,VA0124,"Rua Via Principal 1, 2012",,-19.82826072,-44.14710447,,,0,,,0,
2595084,VA0125,"Rua Via Principal 2, 1517",,-19.82885278,-44.15700218,,,0,,,0,
2595085,VA0126,"Rua Via Principal 2, 1543",,-19.82883548,-44.15718023,,,0,,,0,
2595086,VA0127,"Rua Via Principal 2, 1739",,-19.82730912,-44.15819346,,,0,,,0,
2595087,VA0128,"Rua Via Principal 2, 1704",,-19.82739931,-44.1580932,,,0,,,0,
2595088,VA0129,"Rua Via Principal 2, 1840",,-19.82598436,-44.15763507,,,0,,,0,
2595089,VA0130,"Rua Via Principal 2, 1909",,-19.82589312,-44.1576992,,,0,,,0,
2595090,VA0131,"Rua Via Principal 2, 2061",,-19.82463747,-44.15676209,,,0,,,0,
2595091,VA0132,"Rua Via Principal 2, S/N (L.O 2174)",,-19.82379548,-44.15450808,,,0,,,0,
2595092,VA0133,"Rua Via Principal 2, 2200",,-19.82386078,-44.15455291,,,0,,,0,
2595093,VA0134,"Rua Via Principal 2, s/n (L. O. 2461A)",,-19.82433115,-44.15289578,,,0,,,0,
2595094,VA0135,"Rua Via Principal 2, 2481",,-19.82422007,-44.15288378,,,0,,,0,
2595095,VA0136,"Rua Via Principal 2, 2693",,-19.82301068,-44.1512126,,,0,,,0,
2595096,VA0137,"Rua Via Principal 2, s/n (Centro Comunitário Santa Clara)",,-19.8226999,-44.15040665,,,0,,,0,
2595097,VA0138,"Rua Via Principal 2, 2917",,-19.82195257,-44.14928044,,,0,,,0,
2595098,VA0139,"Rua Via Principal 2, 3150",,-19.8210326,-44.14750253,,,0,,,0,
2595099,VA0140,"Rua Via Principal 2, 3190",,-19.82101565,-44.14734482,,,0,,,0,
2595100,VA0141,"Rua Via Principal 2, 3293",,-19.8200773,-44.14632374,,,0,,,0,
2595101,VA0142,"Rua Via Principal 2, 3343",,-19.81989129,-44.14615004,,,0,,,0,
2595102,RI0117,"Rua Wilma de Andrade, 290",,-19.97643218,-44.06298933,,,0,,,0,
2595103,RI0118,"Rua Wilma de Andrade, 70",,-19.97438198,-44.06226995,,,0,,,0,
2595104,SE0365,"Rua Zamiro Nelson de Souza, 429",,-19.9187898,-44.07115847,,,0,,,0,
2595105,SE0190,"Rua Zamiro Nelson de Souza, 597",,-19.91901593,-44.06962136,,,0,,,0,
2595106,SE0191,"Rua Zamiro Nelson de Souza, 604",,-19.91911882,-44.06952096,,,0,,,0,
2595109,VA0143,"Via Capão das Cobras, 18",,-19.85856051,-44.13522107,,,0,,,0,
2595110,VA0144,"Via de Acesso ao Estaleiro II, 3019 (PC)",,-19.81838964,-44.137015,,,0,,,0,
2595111,VA0145,"Via de Acesso ao Estaleiro II, 3015",,-19.81905805,-44.13742492,,,0,,,0,
2595112,VA0146,"Rua Sema, 1300",,-19.85467586,-44.14694384,,,0,,,0,
2595113,EL0159,"Via Expressa Francisco Cleuton Lopes, 1101",,-19.93299949,-44.03583705,,,0,,,0,
2595114,EL0160,"Via Expressa, 5701, Beatriz",,-19.9263202,-44.06609605,,,0,,,0,
2595115,EL0161,"Via Expressa Francisco Cleuton Lopes, 1720",,-19.93052313,-44.04034465,,,0,,,0,
2595116,SE0192,"Via Expressa Francisco Cleuton Lopes, 5128",,-19.92871955,-44.07190066,,,0,,,0,
2595117,EL0162,"Via Expressa Francisco Cleuton Lopes, s/n (L. O. Clube Ascobom)",,-19.92874904,-44.04246131,,,0,,,0,
2595119,SE0193,Via Expressa Francisco Cleuton Lopes 6996 (Posto de Gasolina),,-19.92993805,-44.07788945,,,0,,,0,
2595120,EL0164,"Via Expressa Francisco Cleuton Lopes, 2990",,-19.9216624,-44.04874172,,,0,,,0,
2595121,EL0165,"Via Expressa, 4884",,-19.92508828,-44.06384895,,,0,,,0,
2595122,EL0166,"Via Expressa Francisco Cleuton Lopes, 3115",,-19.92131306,-44.05025393,,,0,,,0,
2595123,EL0167,"Via Expressa Francisco Cleuton Lopes, 3600 (Tracbel)",,-19.91861263,-44.05188944,,,0,,,0,
2595124,EL0168,"Via Expressa, 4018",,-19.91848221,-44.05740806,,,0,,,0,
2595127,EL0169,"Via Expressa, 4249",,-19.91894112,-44.05692269,,,0,,,0,
2595128,RE0151,"Rua Vinte e Oito, 32",,-19.91700095,-44.03637091,,,0,,,0,
2595129,SE0194,"Via Expressa , 3201",,-19.93064308,-44.09720404,,,0,,,0,
2595130,EL0170,"Via Expressa, 2014",,-19.92446992,-44.06177184,,,0,,,0,
2595131,EL0171,"Via Expressa, 1559",,-19.92198501,-44.05968595,,,0,,,0,
2595132,EL0172,"Via Expressa Francisco Cleuton Lopes, 790",,-19.9360484,-44.03254501,,,0,,,0,
2595133,EL0173,"Via Expressa Francisco Cleuton Lopes , 817",,-19.93662035,-44.03181106,,,0,,,0,
2595134,SE0195,"Via Expressa,1336",,-19.93319812,-44.08093276,,,0,,,0,
2595135,,"Via Expressa Francisco Cleuton Lopes, 94",,-19.91954659,-44.05161113,,,0,,,0,
2595137,EL0175,"Via Expressa Francisco Cleuton Lopes, s/n (L.O Metrô), Água Branca",,-19.93710733,-44.03020944,,,0,,,0,
2595139,SE0197,"Via Vereador Joaquim Costa, 1436 (L. O. VM5)",,-19.9002575,-44.06194389,,,0,,,0,
2595140,RE0114,"Via Vereador Joaquim Costa, 122",,-19.89014418,-44.05453415,,,0,,,0,
2595141,SE0198,"Via Vereador Joaquim Costa, 1405 (GE Healthcare)",,-19.90034474,-44.06229796,,,0,,,0,
2595143,SE0200,"Via Vereador Joaquim Costa, 1436",,-19.89832958,-44.06073689,,,0,,,0,
2595144,SE0201,"Via Vereador Joaquim Costa, 1900",,-19.89258748,-44.05852373,,,0,,,0,
2595145,RE0115,"Via Vereador Joaquim Costa,185, Perobas",,-19.89038313,-44.05464133,,,0,,,0,
2595146,EL0199,"Avenida José Faria da Rocha, 613",,-19.94780708,-44.03458201,,,0,,,0,
2595147,SE0202,"Via Vereador Joaquim Costa, s/n (L. O. 435)",,-19.9044133,-44.0664002,,,0,,,0,
2595148,RE0116,"Avenida Antônio José da Rocha, s/n (L. O. 2º Rest. Popular Ressaca)",,-19.88572914,-44.03456847,,,0,,,0,
2595149,RE0117,"Avenida das Américas, 618",,-19.88681945,-44.04295238,,,0,,,0,
2595150,RE0232,"Avenida das Américas, 778",,-19.88706799,-44.04459835,,,0,,,0,
2595152,EL0176,"Avenida Helena de Vasconcelos Costa, 1241",,-19.90759557,-44.04905594,,,0,,,0,
2595153,EL0177,"Avenida Helena de Vasconcelos Costa, 201",,-19.91569277,-44.05501382,,,0,,,0,
2595154,NA0087,"Avenida João Soares, 1510",,-19.83731475,-44.02119439,,,0,,,0,
2595155,RE0038,"Avenida Princesa Isabel, 145, Arvoredo",,-19.87582522,-44.02509409,,,0,,,0,
2595156,RE0119,"Avenida Princesa Isabel, 128",,-19.87774353,-44.02328974,,,0,,,0,
2595157,PE0114,"Avenida Diamante, s/n",,-19.92385033,-44.13069387,,,0,,,0,
2595158,RE0120,"Rua Ademar dos Santos Barbosa, 147",,-19.88721874,-44.05401834,,,0,,,0,
2595159,NA0088,"Rua Violeta, 994 (L. O. 12), Nossa Senhora da Conceição",,-19.85159847,-44.03862467,,,0,,,0,
2595160,NA0089,"Rua Maria Soares Chaves, 145",,-19.83912749,-44.02119019,,,0,,,0,
2595161,NA0090,"Rua Orlando Lima de Melo, 178",,-19.840075,-44.02017963,,,0,,,0,
2595162,NA0091,"Rua Seis,165",,-19.85221865,-44.0352506,,,0,,,0,
2595164,RE0140,"Rua Dezenove, 155",,-19.90585907,-44.03645324,,,0,,,0,
2595165,NA0154,"Avenida Tancredo Neves, 88",,-19.84510367,-44.01975341,,,0,,,0,
2595166,SE0205,"Rua Manoel Alves, 161",,-19.90809226,-44.08233176,,,0,,,0,
2595167,SE0241,"Rua Aníbal Baca, s/n (L. O. 64)",,-19.90885091,-44.06764543,,,0,,,0,
2595168,EL0190,"Rua Rio Comprido, s/n (Portaria 6 PUC MG)",,-19.94112263,-44.07654908,,,0,,,0,
2595169,PE0113,"Rua Ipê, s/n",,-19.92540107,-44.13127419,,,0,,,0,
2595172,EL0214,"Avenida João César de Oliveira, 151",,-19.94671103,-44.0312139,,,0,,,0,
2595173,EL0207,"Rua Dez, 221",,-19.91680895,-44.06085091,,,0,,,0,
2595174,NA0114,"Rua Felipe dos Santos, 396",,-19.84730029,-44.02314768,,,0,,,0,
2595175,VA0175,"Rua Milton Alves do Valê, 223",,-19.86112959,-44.13108667,,,0,,,0,
2595176,SE0208,"Praça Farmacêutico João da Rocha Cunha, 167 (UPA Unidade 16)",,-19.91041243,-44.08231678,,,0,,,0,
2595177,RI0120,"Rua Leblon, 193",,-19.97416288,-44.06583538,,,0,,,0,
2595178,EL0239,"Rua Tapijara, 830",,-19.93219351,-44.0502988,,,0,,,0,
2595179,PE0124,"Rua Mato Grosso, 218",,-19.92855803,-44.10386988,,,0,,,0,
2595180,RE0147,"Rua Monsenhor João Martins, 645",,-19.90336095,-44.03428734,,,0,,,0,
2595182,EL0211,"Avenida das Bandeiras, 365",,-19.92801467,-44.03753826,,,0,,,0,
2595183,NA0097,"Rua Joaíma, 523",,-19.86068304,-44.03846534,,,0,,,0,
2595185,,"Rua Laudelina Castorina, s/n (E. M. Professor Wancleber Pacheco)",,-19.85969611,-44.02064884,,,0,,,0,
2595186,IN0145,"Rua Monsenhor Messías, 815",,-19.96582916,-44.0558589,,,0,,,0,
2595187,IN0151,"Rua Dorinato Lima, 144",,-19.96132248,-44.0347912,,,0,,,0,
2595188,IN0148,"Rua Três, 225",,-19.9693859,-44.04783171,,,0,,,0,
2595189,EL0178,"Rua Marechal Costa e Silva, 295 (Sentido Bairro)",,-19.94261259,-44.02954292,,,0,,,0,
2595190,EL0227,"Via Expressa Francisco Cleuton Lopes, 346 (Inova)",,-19.92601909,-44.04391277,,,0,,,0,
2595191,SE0229,"Rua Francisco Almeida Melo, 547",,-19.88313458,-44.08932597,,,0,,,0,
2595192,IN0140,"Rua Tiradentes, 1201 (L. O. 39º Btl. PM)",,-19.97079586,-44.03806001,,,0,,,0,
